Time (s),PPG_RED_RAW,PPG_IR,PPG_GREEN,ECG,T_AMBIENT,T_OBJECT,HR_GT
12.3325,31909,34714,93,1521,22.52,24.10,N/A
12.3350,31901,34713,88,1406,22.52,24.10,N/A
12.3375,31905,34724,83,1227,22.52,24.10,N/A
12.3400,31921,34725,75,1056,22.52,24.10,N/A
12.3425,31904,34706,88,1194,22.52,24.10,N/A
12.3450,31901,34717,83,1292,22.52,24.10,N/A
12.3475,31909,34715,76,1432,22.52,24.10,N/A
12.3500,31910,34707,96,1451,22.52,24.10,N/A
12.3525,31903,34699,108,1324,22.52,24.10,N/A
12.3550,31906,34689,92,1190,22.52,24.10,N/A
12.3575,31910,34703,90,864,22.52,24.10,N/A
12.3600,31906,34708,85,848,22.52,24.10,N/A
12.3625,31902,34715,86,1273,22.52,24.10,N/A
12.3650,31904,34707,86,1415,22.52,24.10,N/A
12.3675,31912,34711,79,1468,22.52,24.10,N/A
12.3700,31915,34714,75,1408,22.52,24.10,N/A
12.3725,31906,34721,70,1293,22.52,24.10,N/A
12.3750,31914,34724,86,1154,22.52,24.10,N/A
12.3775,31901,34703,99,1056,22.52,24.10,N/A
12.3800,31906,34700,95,887,22.52,24.10,N/A
12.3825,31902,34705,75,900,22.52,24.10,N/A
12.3850,31905,34706,84,1143,22.52,24.10,N/A
12.3875,31906,34711,86,1409,22.52,24.10,N/A
12.3900,31901,34696,83,1472,22.52,24.10,N/A
12.3925,31914,34721,73,1445,22.52,24.10,N/A
12.3950,31906,34718,80,1368,22.52,24.10,N/A
12.3975,31914,34724,80,1320,22.52,24.10,N/A
12.4000,31912,34724,89,1201,22.52,24.10,N/A
12.4025,31912,34722,77,1202,22.52,24.10,N/A
12.4050,31911,34710,103,1334,22.52,24.10,N/A
12.4075,31900,34703,94,1433,22.52,24.10,N/A
12.4100,31908,34706,88,1156,22.52,24.10,N/A
12.4125,31907,34702,90,1258,22.52,24.10,N/A
12.4150,31901,34713,84,1438,22.52,24.10,N/A
12.4175,31918,34725,85,1356,22.52,24.10,N/A
12.4200,31911,34718,85,1003,22.52,24.10,N/A
12.4225,31917,34717,85,874,22.52,24.10,N/A
12.4250,31915,34708,82,1265,22.52,24.10,N/A
12.4275,31910,34719,77,1508,22.52,24.10,N/A
12.4300,31916,34724,81,1461,22.52,24.10,N/A
12.4325,31900,34717,105,1361,22.52,24.10,N/A
12.4350,31906,34714,100,1293,22.52,24.10,N/A
12.4375,31898,34706,93,1126,22.52,24.10,N/A
12.4400,31903,34714,80,852,22.52,24.10,N/A
12.4425,31900,34711,103,1108,22.52,24.10,N/A
12.4450,31910,34721,73,1671,22.52,24.10,N/A
12.4475,31913,34717,71,1785,22.52,24.10,N/A
12.4500,31916,34716,85,2012,22.52,24.10,N/A
12.4525,31909,34719,77,2168,22.52,24.10,N/A
12.4550,31915,34723,85,2083,22.52,24.10,N/A
12.4575,31916,34726,78,1975,22.52,24.10,N/A
12.4600,31922,34701,85,1840,22.52,24.10,N/A
12.4625,31913,34706,89,1690,22.52,24.10,N/A
12.4650,31906,34722,95,1960,22.52,24.10,N/A
12.4675,31908,34717,82,2164,22.52,24.10,N/A
12.4700,31912,34726,77,1945,22.52,24.10,N/A
12.4725,31912,34721,81,1724,22.52,24.10,N/A
12.4750,31916,34722,86,1234,22.52,24.10,N/A
12.4775,31917,34723,88,716,22.52,24.10,N/A
12.4800,31914,34723,84,145,22.52,24.10,N/A
12.4825,31907,34715,104,162,22.52,24.10,N/A
12.4850,31914,34713,89,504,22.52,24.10,N/A
12.4875,31908,34710,83,674,22.52,24.10,N/A
12.4900,31907,34712,86,870,22.52,24.10,N/A
12.4925,31903,34704,86,995,22.52,24.10,N/A
12.4950,31916,34732,76,1050,22.52,24.10,N/A
12.4975,31910,34713,89,1056,22.52,24.10,N/A
12.5000,31924,34728,82,864,22.52,24.10,N/A
12.5025,31915,34738,80,904,22.52,24.10,N/A
12.5050,31920,34727,85,1160,22.52,24.10,N/A
12.5075,31923,34732,85,1275,22.52,24.10,N/A
12.5100,31915,34713,92,1351,22.52,24.10,N/A
12.5125,31914,34708,89,1357,22.52,24.10,N/A
12.5150,31915,34714,86,1289,22.52,24.10,N/A
12.5175,31916,34711,91,1222,22.52,24.10,N/A
12.5200,31916,34723,94,1107,22.52,24.10,N/A
12.5225,31917,34721,86,895,22.52,24.10,N/A
12.5250,31927,34740,84,1211,22.52,24.10,N/A
12.5275,31907,34724,86,1405,22.52,24.10,N/A
12.5300,31927,34730,87,1493,22.52,24.10,N/A
12.5325,31919,34726,78,1538,22.52,24.10,N/A
12.5350,31925,34732,85,1402,22.52,24.10,N/A
12.5375,31921,34719,85,1162,22.52,24.10,N/A
12.5400,31918,34710,93,1073,22.52,24.10,N/A
12.5425,31925,34716,84,1148,22.52,24.10,N/A
12.5450,31904,34710,83,1236,22.52,24.10,N/A
12.5475,31921,34722,79,1404,22.52,24.10,N/A
12.5500,31915,34738,86,1511,22.52,24.10,N/A
12.5525,31939,34725,86,1306,22.52,24.10,N/A
12.5550,31922,34726,85,1456,22.52,24.10,N/A
12.5575,31928,34725,77,1248,22.52,24.10,N/A
12.5600,31922,34726,79,1189,22.52,24.10,N/A
12.5625,31916,34720,73,1126,22.52,24.10,N/A
12.5650,31922,34709,90,1280,22.52,24.10,N/A
12.5675,31917,34702,95,1517,22.52,24.10,N/A
12.5700,31925,34711,80,1646,22.52,24.10,N/A
12.5725,31906,34715,95,1356,22.52,24.10,N/A
12.5750,31913,34708,76,1178,22.52,24.10,N/A
12.5775,31925,34726,79,1292,22.52,24.10,N/A
12.5800,31912,34712,80,1312,22.52,24.10,N/A
12.5825,31926,34717,81,1169,22.52,24.10,N/A
12.5850,31921,34722,77,1170,22.52,24.10,N/A
12.5875,31919,34726,83,1336,22.52,24.10,N/A
12.5900,31921,34733,72,1362,22.52,24.10,N/A
12.5925,31921,34713,97,1589,22.52,24.10,N/A
12.5950,31915,34717,91,1689,22.52,24.10,N/A
12.5975,31919,34734,93,1437,22.52,24.10,N/A
12.6000,31909,34717,88,1021,22.52,24.10,N/A
12.6025,31928,34747,86,996,22.52,24.10,N/A
12.6050,31920,34734,84,1250,22.52,24.10,N/A
12.6075,31931,34753,88,1573,22.52,24.10,N/A
12.6100,31923,34743,86,1570,22.52,24.10,N/A
12.6125,31929,34745,86,1480,22.52,24.10,N/A
12.6150,31935,34751,83,1370,22.52,24.10,N/A
12.6175,31930,34749,65,1091,22.52,24.10,N/A
12.6200,31918,34728,103,1049,22.52,24.10,N/A
12.6225,31931,34724,87,1019,22.52,24.10,N/A
12.6250,31929,34722,80,1115,22.52,24.10,N/A
12.6275,31924,34741,93,1632,22.52,24.10,N/A
12.6300,31930,34743,76,1808,22.52,24.10,N/A
12.6325,31937,34752,89,1550,22.52,24.10,N/A
12.6350,31925,34756,81,1330,22.52,24.10,N/A
12.6375,31930,34763,88,1403,22.52,24.10,N/A
12.6400,31929,34758,90,1337,22.52,24.10,N/A
12.6425,31926,34749,85,1177,22.52,24.10,N/A
12.6450,31933,34756,80,1339,22.52,24.10,N/A
12.6475,31923,34738,94,1509,22.52,24.10,N/A
12.6500,31928,34736,79,1369,22.52,24.10,N/A
12.6525,31916,34740,82,1402,22.52,24.10,N/A
12.6550,31924,34742,95,1513,22.52,24.10,N/A
12.6575,31931,34766,83,1339,22.52,24.10,N/A
12.6600,31922,34765,77,1174,22.52,24.10,N/A
12.6625,31932,34770,78,1126,22.52,24.10,N/A
12.6650,31923,34766,96,1184,22.52,24.10,N/A
12.6675,31931,34770,85,1403,22.52,24.10,N/A
12.6700,31926,34748,96,1565,22.52,24.10,N/A
12.6725,31924,34761,91,1688,22.52,24.10,N/A
12.6750,31925,34749,74,1382,22.52,24.10,N/A
12.6775,31928,34739,85,1118,22.52,24.10,N/A
12.6800,31919,34747,88,1054,22.52,24.10,N/A
12.6825,31912,34759,94,1145,22.52,24.10,N/A
12.6850,31923,34759,76,1501,22.52,24.10,N/A
12.6875,31923,34768,89,1713,22.52,24.10,N/A
12.6900,31932,34759,78,1464,22.52,24.10,N/A
12.6925,31927,34765,89,1363,22.52,24.10,N/A
12.6950,31926,34759,78,1542,22.52,24.10,N/A
12.6975,31922,34731,93,1380,22.52,24.10,N/A
12.7000,31921,34747,86,1244,22.52,24.10,N/A
12.7025,31918,34735,84,1188,22.52,24.10,N/A
12.7050,31923,34740,80,1366,22.52,24.10,N/A
12.7075,31912,34748,91,1658,22.52,24.10,N/A
12.7100,31921,34757,84,1826,22.52,24.10,N/A
12.7125,31923,34734,86,1820,22.52,24.10,N/A
12.7150,31915,34749,87,1467,22.52,24.10,N/A
12.7175,31902,34736,82,1393,22.52,24.10,N/A
12.7200,31916,34749,88,1476,22.52,24.10,N/A
12.7225,31922,34748,88,1572,22.52,24.10,N/A
12.7250,31912,34725,95,1639,22.52,24.10,N/A
12.7275,31917,34740,87,1632,22.52,24.10,N/A
12.7300,31904,34739,78,1608,22.52,24.10,N/A
12.7325,31912,34735,86,1488,22.52,24.10,N/A
12.7350,31925,34743,86,1344,22.52,24.10,N/A
12.7375,31925,34741,85,1449,22.52,24.10,N/A
12.7400,31916,34735,78,1456,22.52,24.10,N/A
12.7425,31923,34734,81,1308,22.52,24.10,N/A
12.7450,31914,34731,79,1307,22.52,24.10,N/A
12.7475,31909,34739,87,1519,22.52,24.10,N/A
12.7500,31912,34739,78,1668,22.52,24.10,N/A
12.7525,31910,34732,98,1497,22.52,24.10,N/A
12.7550,31907,34718,95,1303,22.52,24.10,N/A
12.7575,31910,34709,85,1250,22.52,24.10,N/A
12.7600,31910,34718,91,964,22.52,24.10,N/A
12.7625,31913,34711,86,881,22.52,24.10,N/A
12.7650,31919,34722,83,1093,22.52,24.10,N/A
12.7675,31908,34725,78,1317,22.52,24.10,N/A
12.7700,31917,34719,93,1254,22.52,24.10,N/A
12.7725,31916,34721,83,1096,22.52,24.10,N/A
12.7750,31919,34725,80,1152,22.52,24.10,N/A
12.7775,31917,34669,116,1035,22.52,24.10,N/A
12.7800,31881,34698,82,984,22.52,24.10,N/A
12.7825,31880,34726,79,1084,22.52,24.10,N/A
12.7850,31936,34709,97,1268,22.52,24.10,N/A
12.7875,31931,34700,78,1330,22.52,24.10,N/A
12.7900,31920,34693,70,1256,22.52,24.10,N/A
12.7925,31909,34694,51,1093,22.52,24.10,N/A
12.7950,31898,34676,89,1056,22.52,24.10,N/A
12.7975,31901,34662,99,943,22.52,24.10,N/A
12.8000,31876,34719,85,718,22.52,24.10,N/A
12.8025,31922,34689,81,827,22.52,24.10,N/A
12.8050,31922,34696,81,1132,22.52,24.10,N/A
12.8075,31904,34690,102,1259,22.52,24.10,N/A
12.8100,31899,34674,57,1201,22.52,24.10,N/A
12.8125,31896,34663,66,997,22.52,24.10,N/A
12.8150,31892,34679,64,920,22.52,24.10,N/A
12.8175,31925,34741,85,673,22.52,24.10,N/A
12.8200,31916,34735,78,840,22.52,24.10,N/A
12.8225,31897,34652,94,1224,22.52,24.10,N/A
12.8250,31892,34658,93,1175,22.52,24.10,N/A
12.8275,31890,34679,88,1149,22.47,24.04,N/A
12.8300,31906,34697,89,1224,22.47,24.04,N/A
12.8325,31906,34678,74,1003,22.47,24.04,N/A
12.8350,31893,34653,90,747,22.47,24.04,N/A
12.8375,31891,34660,87,771,22.47,24.04,N/A
12.8400,31890,34667,80,690,22.47,24.04,N/A
12.8425,31880,34680,88,1017,22.47,24.04,N/A
12.8450,31894,34676,91,1310,22.47,24.04,N/A
12.8475,31894,34671,70,1275,22.47,24.04,N/A
12.8500,31892,34655,85,1434,22.47,24.04,N/A
12.8525,31898,34680,80,1355,22.47,24.04,N/A
12.8550,31891,34660,89,1198,22.47,24.04,N/A
12.8575,31899,34665,89,860,22.47,24.04,N/A
12.8600,31881,34663,100,733,22.47,24.04,N/A
12.8625,31890,34657,93,962,22.47,24.04,N/A
12.8650,31879,34672,84,1279,22.47,24.04,N/A
12.8675,31884,34684,96,1533,22.47,24.04,N/A
12.8700,31887,34683,86,1517,22.47,24.04,N/A
12.8725,31890,34675,94,1356,22.47,24.04,N/A
12.8750,31896,34674,85,1364,22.47,24.04,N/A
12.8775,31900,34670,89,1189,22.47,24.04,N/A
12.8800,31895,34678,87,1021,22.47,24.04,N/A
12.8825,31893,34674,77,933,22.47,24.04,N/A
12.8850,31894,34661,99,961,22.47,24.04,N/A
12.8875,31888,34652,97,1160,22.47,24.04,N/A
12.8900,31886,34664,103,1205,22.47,24.04,N/A
12.8925,31895,34663,84,1169,22.47,24.04,N/A
12.8950,31894,34658,109,1060,22.47,24.04,N/A
12.8975,31893,34672,82,1338,22.47,24.04,N/A
12.9000,31895,34673,82,1325,22.47,24.04,N/A
12.9025,31893,34659,88,981,22.47,24.04,N/A
12.9050,31889,34672,90,900,22.47,24.04,N/A
12.9075,31897,34662,77,1236,22.47,24.04,N/A
12.9100,31901,34668,79,1533,22.47,24.04,N/A
12.9125,31885,34651,93,1397,22.47,24.04,N/A
12.9150,31877,34633,79,1025,22.47,24.04,N/A
12.9175,31889,34637,75,1002,22.47,24.04,N/A
12.9200,31885,34650,82,1247,22.47,24.04,N/A
12.9225,31875,34662,79,1131,22.47,24.04,N/A
12.9250,31886,34658,90,1195,22.47,24.04,N/A
12.9275,31897,34654,85,1511,22.47,24.04,N/A
12.9300,31889,34660,77,1590,22.47,24.04,N/A
12.9325,31901,34653,75,1376,22.47,24.04,N/A
12.9350,31895,34643,76,1098,22.47,24.04,N/A
12.9375,31894,34647,87,992,22.47,24.04,N/A
12.9400,31880,34635,86,944,22.47,24.04,N/A
12.9425,31881,34642,90,931,22.47,24.04,N/A
12.9450,31875,34628,90,1530,22.47,24.04,N/A
12.9475,31883,34637,87,1860,22.47,24.04,N/A
12.9500,31879,34647,82,1681,22.47,24.04,N/A
12.9525,31884,34648,77,1276,22.47,24.04,N/A
12.9550,31890,34650,78,1184,22.47,24.04,N/A
12.9575,31891,34646,80,1120,22.47,24.04,N/A
12.9600,31891,34649,82,1154,22.47,24.04,N/A
12.9625,31894,34648,93,1057,22.47,24.04,N/A
12.9650,31887,34650,88,1130,22.47,24.04,N/A
12.9675,31882,34624,91,1470,22.47,24.04,N/A
12.9700,31875,34631,87,1694,22.47,24.04,N/A
12.9725,31887,34652,82,1670,22.47,24.04,N/A
12.9750,31883,34656,88,1142,22.47,24.04,N/A
12.9775,31892,34658,87,932,22.47,24.04,N/A
12.9800,31887,34647,88,880,22.47,24.04,N/A
12.9825,31890,34661,80,1171,22.47,24.04,N/A
12.9850,31893,34659,93,1648,22.47,24.04,N/A
12.9875,31869,34634,88,1702,22.47,24.04,N/A
12.9900,31884,34645,101,1600,22.47,24.04,N/A
12.9925,31879,34649,88,1507,22.47,24.04,N/A
12.9950,31884,34630,94,1272,22.47,24.04,N/A
12.9975,31883,34632,85,1077,22.47,24.04,N/A
13.0000,31877,34658,86,913,22.47,24.04,N/A
13.0025,31885,34656,86,927,22.47,24.04,N/A
13.0050,31892,34664,87,1348,22.47,24.04,N/A
13.0075,31896,34663,82,1584,22.47,24.04,N/A
13.0100,31898,34665,78,1429,22.47,24.04,N/A
13.0125,31891,34661,85,1397,22.47,24.04,N/A
13.0150,31899,34661,80,1321,22.47,24.04,N/A
13.0175,31885,34649,104,1086,22.47,24.04,N/A
13.0200,31882,34648,102,697,22.47,24.04,N/A
13.0225,31885,34650,90,871,22.47,24.04,N/A
13.0250,31884,34633,88,1484,22.47,24.04,N/A
13.0275,31889,34636,93,1782,22.47,24.04,N/A
13.0300,31888,34666,83,1824,22.47,24.04,N/A
13.0325,31883,34660,75,1627,22.47,24.04,N/A
13.0350,31886,34655,78,987,22.47,24.04,N/A
13.0375,31895,34661,90,731,22.47,24.04,N/A
13.0400,31897,34667,83,953,22.47,24.04,N/A
13.0425,31893,34661,82,1133,22.47,24.04,N/A
13.0450,31886,34659,99,1448,22.47,24.04,N/A
13.0475,31883,34644,102,1433,22.47,24.04,N/A
13.0500,31881,34647,86,1470,22.47,24.04,N/A
13.0525,31886,34643,97,1363,22.47,24.04,N/A
13.0550,31890,34671,85,1144,22.47,24.04,N/A
13.0575,31880,34667,79,1213,22.47,24.04,N/A
13.0600,31886,34668,83,1373,22.47,24.04,N/A
13.0625,31881,34672,74,1347,22.47,24.04,N/A
13.0650,31891,34669,88,1350,22.47,24.04,N/A
13.0675,31884,34665,94,1559,22.47,24.04,N/A
13.0700,31892,34677,82,1611,22.47,24.04,N/A
13.0725,31890,34668,102,1268,22.47,24.04,N/A
13.0750,31885,34643,94,1055,22.47,24.04,N/A
13.0775,31880,34643,84,961,22.47,24.04,N/A
13.0800,31880,34655,90,1094,22.47,24.04,N/A
13.0825,31883,34675,80,1364,22.47,24.04,N/A
13.0850,31891,34681,88,1442,22.47,24.04,N/A
13.0875,31887,34678,81,1399,22.47,24.04,N/A
13.0900,31884,34665,84,1412,22.47,24.04,N/A
13.0925,31893,34677,100,1361,22.47,24.04,N/A
13.0950,31895,34669,91,1180,22.47,24.04,N/A
13.0975,31893,34676,83,962,22.47,24.04,N/A
13.1000,31887,34663,91,1086,22.47,24.04,N/A
13.1025,31883,34658,87,1432,22.47,24.04,N/A
13.1050,31891,34653,86,1497,22.47,24.04,N/A
13.1075,31884,34667,78,1445,22.47,24.04,N/A
13.1100,31884,34673,82,1439,22.47,24.04,N/A
13.1125,31883,34663,82,1177,22.47,24.04,N/A
13.1150,31899,34667,77,1194,22.47,24.04,N/A
13.1175,31902,34675,88,1333,22.47,24.04,N/A
13.1200,31886,34667,81,1177,22.47,24.04,N/A
13.1225,31890,34670,74,1199,22.47,24.04,N/A
13.1250,31887,34653,96,1280,22.47,24.04,N/A
13.1275,31886,34638,99,1530,22.47,24.04,N/A
13.1300,31893,34652,95,1448,22.47,24.04,N/A
13.1325,31885,34652,87,1192,22.47,24.04,N/A
13.1350,31871,34659,77,1006,22.47,24.04,N/A
13.1375,31887,34659,77,1036,22.47,24.04,N/A
13.1400,31889,34660,77,1184,22.47,24.04,N/A
