Time (s),ECG,HR GT
32.1050,352,N/A
32.1075,368,N/A
32.1100,401,N/A
32.1125,435,N/A
32.1150,468,N/A
32.1175,494,N/A
32.1200,499,N/A
32.1225,474,N/A
32.1250,420,N/A
32.1275,372,N/A
32.1300,360,N/A
32.1325,384,N/A
32.1350,348,N/A
32.1375,290,N/A
32.1400,227,N/A
32.1425,222,N/A
32.1450,228,N/A
32.1475,246,N/A
32.1500,240,N/A
32.1525,202,N/A
32.1550,148,N/A
32.1575,149,N/A
32.1600,209,N/A
32.1625,325,N/A
32.1650,450,N/A
32.1675,580,N/A
32.1700,694,N/A
32.1725,789,N/A
32.1750,840,N/A
32.1775,852,N/A
32.1800,853,N/A
32.1825,808,N/A
32.1850,787,N/A
32.1875,789,N/A
32.1900,828,N/A
32.1925,853,N/A
32.1950,861,N/A
32.1975,827,N/A
32.2000,778,N/A
32.2025,757,N/A
32.2050,768,N/A
32.2075,768,N/A
32.2100,806,N/A
32.2125,859,N/A
32.2150,924,N/A
32.2175,964,N/A
32.2200,980,N/A
32.2225,1016,N/A
32.2250,1080,N/A
32.2275,1178,N/A
32.2300,1308,N/A
32.2325,1416,N/A
32.2350,1476,N/A
32.2375,1490,N/A
32.2400,1496,N/A
32.2425,1540,N/A
32.2450,1600,N/A
32.2475,1665,N/A
32.2500,1760,N/A
32.2525,1829,N/A
32.2550,1865,N/A
32.2575,1864,N/A
32.2600,1856,N/A
32.2625,1857,N/A
32.2650,1936,N/A
32.2675,1968,N/A
32.2700,1988,N/A
32.2725,1992,N/A
32.2750,1972,N/A
32.2775,1920,N/A
32.2800,1840,N/A
32.2825,1800,N/A
32.2850,1832,N/A
32.2875,1900,N/A
32.2900,1976,N/A
32.2925,2004,N/A
32.2950,1976,N/A
32.2975,1889,N/A
32.3000,1840,N/A
32.3025,1808,N/A
32.3050,1800,N/A
32.3075,1770,N/A
32.3100,1760,N/A
32.3125,1712,N/A
32.3150,1712,N/A
32.3175,1733,N/A
32.3200,1776,N/A
32.3225,1810,N/A
32.3250,1840,N/A
32.3275,1859,N/A
32.3300,1896,N/A
32.3325,1921,N/A
32.3350,1932,N/A
32.3375,1856,N/A
32.3400,1733,N/A
32.3425,1648,N/A
32.3450,1620,N/A
32.3475,1618,N/A
32.3500,1644,N/A
32.3525,1704,N/A
32.3550,1792,N/A
32.3575,1865,N/A
32.3600,1873,N/A
32.3625,1829,N/A
32.3650,1792,N/A
32.3675,1764,N/A
32.3700,1744,N/A
32.3725,1768,N/A
32.3750,1737,N/A
32.3775,1665,N/A
32.3800,1604,N/A
32.3825,1648,N/A
32.3850,1770,N/A
32.3875,1898,N/A
32.3900,1952,N/A
32.3925,1920,N/A
32.3950,1856,N/A
32.3975,1765,N/A
32.4000,1690,N/A
32.4025,1626,N/A
32.4050,1604,N/A
32.4075,1640,N/A
32.4100,1658,N/A
32.4125,1652,N/A
32.4150,1641,N/A
32.4175,1635,N/A
32.4200,1600,N/A
32.4225,1573,N/A
32.4250,1576,N/A
32.4275,1588,N/A
32.4300,1604,N/A
32.4325,1650,N/A
32.4350,1664,N/A
32.4375,1673,N/A
32.4400,1684,N/A
32.4425,1676,N/A
32.4450,1651,N/A
32.4475,1589,N/A
32.4500,1537,N/A
32.4525,1522,N/A
32.4550,1537,N/A
32.4575,1576,N/A
32.4600,1656,N/A
32.4625,1752,N/A
32.4650,1842,N/A
32.4675,1890,N/A
32.4700,1872,N/A
32.4725,1796,N/A
32.4750,1737,N/A
32.4775,1682,N/A
32.4800,1673,N/A
32.4825,1635,N/A
32.4850,1608,N/A
32.4875,1601,N/A
32.4900,1650,N/A
32.4925,1728,N/A
32.4950,1792,N/A
32.4975,1808,N/A
32.5000,1760,N/A
32.5025,1652,N/A
32.5050,1577,N/A
32.5075,1544,N/A
32.5100,1569,N/A
32.5125,1584,N/A
32.5150,1569,N/A
32.5175,1528,N/A
32.5200,1501,N/A
32.5225,1520,N/A
32.5250,1568,N/A
32.5275,1657,N/A
32.5300,1720,N/A
32.5325,1752,N/A
32.5350,1754,N/A
32.5375,1752,N/A
32.5400,1748,N/A
32.5425,1717,N/A
32.5450,1680,N/A
32.5475,1657,N/A
32.5500,1664,N/A
32.5525,1673,N/A
32.5550,1676,N/A
32.5575,1632,N/A
32.5600,1528,N/A
32.5625,1462,N/A
32.5650,1496,N/A
32.5675,1538,N/A
32.5700,1616,N/A
32.5725,1680,N/A
32.5750,1716,N/A
32.5775,1720,N/A
32.5800,1676,N/A
32.5825,1656,N/A
32.5850,1664,N/A
32.5875,1701,N/A
32.5900,1760,N/A
32.5925,1800,N/A
32.5950,1828,N/A
32.5975,1841,N/A
32.6000,1828,N/A
32.6025,1792,N/A
32.6050,1752,N/A
32.6075,1740,N/A
32.6100,1700,N/A
32.6125,1666,N/A
32.6150,1664,N/A
32.6175,1696,N/A
32.6200,1768,N/A
32.6225,1808,N/A
32.6250,1802,N/A
32.6275,1768,N/A
32.6300,1720,N/A
32.6325,1686,N/A
32.6350,1674,N/A
32.6375,1681,N/A
32.6400,1704,N/A
32.6425,1722,N/A
32.6450,1776,N/A
32.6475,1816,N/A
32.6500,1772,N/A
32.6525,1709,N/A
32.6550,1665,N/A
32.6575,1656,N/A
32.6600,1730,N/A
32.6625,1777,N/A
32.6650,1768,N/A
32.6675,1749,N/A
32.6700,1744,N/A
32.6725,1768,N/A
32.6750,1808,N/A
32.6775,1832,N/A
32.6800,1813,N/A
32.6825,1768,N/A
32.6850,1704,N/A
32.6875,1697,N/A
32.6900,1704,N/A
32.6925,1768,N/A
32.6950,1832,N/A
32.6975,1856,N/A
32.7000,1842,N/A
32.7025,1824,N/A
32.7050,1811,N/A
32.7075,1809,N/A
32.7100,1796,N/A
32.7125,1744,N/A
32.7150,1696,N/A
32.7175,1640,N/A
32.7200,1617,N/A
32.7225,1672,N/A
32.7250,1712,N/A
32.7275,1708,N/A
32.7300,1680,N/A
32.7325,1624,N/A
32.7350,1584,N/A
32.7375,1592,N/A
32.7400,1616,N/A
32.7425,1626,N/A
32.7450,1608,N/A
32.7475,1602,N/A
32.7500,1592,N/A
32.7525,1578,N/A
32.7550,1580,N/A
32.7575,1604,N/A
32.7600,1648,N/A
32.7625,1649,N/A
32.7650,1626,N/A
32.7675,1554,N/A
32.7700,1477,N/A
32.7725,1424,N/A
32.7750,1408,N/A
32.7775,1424,N/A
32.7800,1472,N/A
32.7825,1515,N/A
32.7850,1537,N/A
32.7875,1504,N/A
32.7900,1408,N/A
32.7925,1292,N/A
32.7950,1208,N/A
32.7975,1198,N/A
32.8000,1256,N/A
32.8025,1349,N/A
32.8050,1432,N/A
32.8075,1466,N/A
32.8100,1424,N/A
32.8125,1344,N/A
32.8150,1264,N/A
32.8175,1232,N/A
32.8200,1216,N/A
32.8225,1208,N/A
32.8250,1184,N/A
32.8275,1193,N/A
32.8300,1256,N/A
32.8325,1312,N/A
32.8350,1284,N/A
32.8375,1206,N/A
32.8400,1090,N/A
32.8425,981,N/A
32.8450,912,N/A
32.8475,896,N/A
32.8500,925,N/A
32.8525,1036,N/A
32.8550,1162,N/A
32.8575,1176,N/A
32.8600,1161,N/A
32.8625,1129,N/A
32.8650,1120,N/A
32.8675,1106,N/A
32.8700,1058,N/A
32.8725,1004,N/A
32.8750,954,N/A
32.8775,914,N/A
32.8800,936,N/A
32.8825,967,N/A
32.8850,978,N/A
32.8875,960,N/A
32.8900,923,N/A
32.8925,872,N/A
32.8950,888,N/A
32.8975,822,N/A
32.9000,849,N/A
32.9025,873,N/A
32.9050,872,N/A
32.9075,851,N/A
32.9100,801,N/A
32.9125,757,N/A
32.9150,708,N/A
32.9175,685,N/A
32.9200,688,N/A
32.9225,713,N/A
32.9250,753,N/A
32.9275,775,N/A
32.9300,786,N/A
32.9325,768,N/A
32.9350,745,N/A
32.9375,717,N/A
32.9400,664,N/A
32.9425,616,N/A
32.9450,569,N/A
32.9475,604,N/A
32.9500,659,N/A
32.9525,720,N/A
32.9550,787,N/A
32.9575,838,N/A
32.9600,896,N/A
32.9625,912,N/A
32.9650,896,N/A
32.9675,868,N/A
32.9700,810,N/A
32.9725,755,N/A
32.9750,682,N/A
32.9775,624,N/A
32.9800,594,N/A
32.9825,580,N/A
32.9850,588,N/A
32.9875,578,N/A
32.9900,537,N/A
32.9925,514,N/A
32.9950,532,N/A
32.9975,612,N/A
33.0000,708,N/A
33.0025,776,N/A
33.0050,826,N/A
33.0075,850,N/A
33.0100,858,N/A
33.0125,854,N/A
33.0150,866,N/A
33.0175,889,N/A
33.0200,877,N/A
33.0225,842,N/A
33.0250,808,N/A
33.0275,779,N/A
33.0300,757,N/A
33.0325,729,N/A
33.0350,714,N/A
33.0375,728,N/A
33.0400,796,N/A
33.0425,816,N/A
33.0450,792,N/A
33.0475,760,N/A
33.0500,778,N/A
33.0525,832,N/A
33.0550,872,N/A
33.0575,826,N/A
33.0600,756,N/A
33.0625,697,N/A
33.0650,649,N/A
33.0675,644,N/A
33.0700,648,N/A
33.0725,681,N/A
33.0750,730,N/A
33.0775,754,N/A
33.0800,764,N/A
33.0825,779,N/A
33.0850,834,N/A
33.0875,876,N/A
33.0900,910,N/A
33.0925,883,N/A
33.0950,819,N/A
33.0975,736,N/A
33.1000,698,N/A
33.1025,720,N/A
33.1050,776,N/A
33.1075,802,N/A
33.1100,836,N/A
33.1125,852,N/A
33.1150,854,N/A
33.1175,849,N/A
33.1200,832,N/A
33.1225,844,N/A
33.1250,853,N/A
33.1275,877,N/A
33.1300,907,N/A
33.1325,961,N/A
33.1350,1000,N/A
33.1375,987,N/A
33.1400,928,N/A
33.1425,864,N/A
33.1450,822,N/A
33.1475,813,N/A
33.1500,834,N/A
33.1525,858,N/A
33.1550,901,N/A
33.1575,890,N/A
33.1600,917,N/A
33.1625,944,N/A
33.1650,988,N/A
33.1675,1030,N/A
33.1700,1082,N/A
33.1725,1100,N/A
33.1750,1101,N/A
33.1775,1088,N/A
33.1800,1092,N/A
33.1825,1096,N/A
33.1850,1072,N/A
33.1875,1006,N/A
33.1900,954,N/A
33.1925,950,N/A
33.1950,985,N/A
33.1975,1047,N/A
33.2000,1049,N/A
33.2025,1056,N/A
33.2050,1024,N/A
33.2075,964,N/A
33.2100,912,N/A
33.2125,933,N/A
33.2150,996,N/A
33.2175,1067,N/A
33.2200,1114,N/A
33.2225,1144,N/A
33.2250,1100,N/A
33.2275,1009,N/A
33.2300,934,N/A
33.2325,882,N/A
33.2350,872,N/A
33.2375,912,N/A
33.2400,969,N/A
33.2425,1000,N/A
33.2450,969,N/A
33.2475,892,N/A
33.2500,835,N/A
33.2525,809,N/A
33.2550,793,N/A
33.2575,792,N/A
33.2600,837,N/A
33.2625,934,N/A
33.2650,1036,N/A
33.2675,1104,N/A
33.2700,1140,N/A
33.2725,1124,N/A
33.2750,1072,N/A
33.2775,1051,N/A
33.2800,1050,N/A
33.2825,1042,N/A
33.2850,1028,N/A
33.2875,1030,N/A
33.2900,1034,N/A
33.2925,1040,N/A
33.2950,1059,N/A
33.2975,1081,N/A
33.3000,1072,N/A
33.3025,1018,N/A
33.3050,966,N/A
33.3075,972,N/A
33.3100,1010,N/A
33.3125,1096,N/A
33.3150,1140,N/A
33.3175,1144,N/A
33.3200,1130,N/A
33.3225,1144,N/A
33.3250,1193,N/A
33.3275,1208,N/A
33.3300,1141,N/A
33.3325,1056,N/A
33.3350,1001,N/A
33.3375,980,N/A
33.3400,968,N/A
33.3425,961,N/A
33.3450,966,N/A
33.3475,982,N/A
33.3500,955,N/A
33.3525,977,N/A
33.3550,995,N/A
33.3575,1033,N/A
33.3600,1061,N/A
33.3625,1084,N/A
33.3650,1083,N/A
33.3675,1066,N/A
33.3700,1049,N/A
33.3725,1049,N/A
33.3750,1020,N/A
33.3775,981,N/A
33.3800,960,N/A
33.3825,977,N/A
33.3850,992,N/A
33.3875,1016,N/A
33.3900,985,N/A
33.3925,949,N/A
33.3950,930,N/A
33.3975,965,N/A
33.4000,1013,N/A
33.4025,1048,N/A
33.4050,1058,N/A
33.4075,1060,N/A
33.4100,1028,N/A
33.4125,1026,N/A
33.4150,1062,N/A
33.4175,1168,N/A
33.4200,1238,N/A
33.4225,1304,N/A
33.4250,1321,N/A
33.4275,1270,N/A
33.4300,1160,N/A
33.4325,1067,N/A
33.4350,986,N/A
33.4375,953,N/A
33.4400,930,N/A
33.4425,912,N/A
33.4450,884,N/A
33.4475,906,N/A
33.4500,981,N/A
33.4525,1065,N/A
33.4550,1109,N/A
33.4575,1105,N/A
33.4600,1104,N/A
33.4625,1068,N/A
33.4650,1050,N/A
33.4675,1056,N/A
33.4700,1081,N/A
33.4725,1160,N/A
33.4750,1200,N/A
33.4775,1224,N/A
33.4800,1361,N/A
33.4825,1312,N/A
33.4850,1216,N/A
33.4875,1131,N/A
33.4900,1110,N/A
33.4925,1106,N/A
33.4950,1130,N/A
33.4975,1208,N/A
33.5000,1273,N/A
33.5025,1288,N/A
33.5050,1280,N/A
33.5075,1264,N/A
33.5100,1288,N/A
33.5125,1322,N/A
33.5150,1314,N/A
33.5175,1291,N/A
33.5200,1265,N/A
33.5225,1240,N/A
33.5250,1220,N/A
33.5275,1195,N/A
33.5300,1184,N/A
33.5325,1188,N/A
33.5350,1209,N/A
33.5375,1205,N/A
33.5400,1193,N/A
33.5425,1178,N/A
33.5450,1179,N/A
33.5475,1217,N/A
33.5500,1267,N/A
33.5525,1320,N/A
33.5550,1412,N/A
33.5575,1554,N/A
33.5600,1728,N/A
33.5625,1909,N/A
33.5650,2040,N/A
33.5675,2116,N/A
33.5700,2153,N/A
33.5725,2176,N/A
33.5750,2176,N/A
33.5775,2192,N/A
33.5800,2242,N/A
33.5825,2336,N/A
33.5850,2400,N/A
33.5875,2440,N/A
33.5900,2448,N/A
33.5925,2432,N/A
33.5950,2400,N/A
33.5975,2368,N/A
33.6000,2336,N/A
33.6025,2336,N/A
33.6050,2296,N/A
33.6075,2274,N/A
33.6100,2176,N/A
33.6125,2064,N/A
33.6150,1952,N/A
33.6175,1856,N/A
33.6200,1764,N/A
33.6225,1677,N/A
33.6250,1552,N/A
33.6275,1385,N/A
33.6300,1173,N/A
33.6325,962,N/A
33.6350,774,N/A
33.6375,641,N/A
33.6400,512,N/A
33.6425,388,N/A
33.6450,344,N/A
33.6475,352,N/A
33.6500,406,N/A
33.6525,422,N/A
33.6550,485,N/A
33.6575,480,N/A
33.6600,464,N/A
33.6625,485,N/A
33.6650,528,N/A
33.6675,605,N/A
33.6700,701,N/A
33.6725,789,N/A
33.6750,817,N/A
33.6775,820,N/A
33.6800,849,N/A
33.6825,882,N/A
33.6850,945,N/A
33.6875,977,N/A
33.6900,992,N/A
33.6925,996,N/A
33.6950,995,N/A
33.6975,1012,N/A
33.7000,1044,N/A
33.7025,1096,N/A
33.7050,1130,N/A
33.7075,1136,N/A
33.7100,1097,N/A
33.7125,1008,N/A
33.7150,976,N/A
33.7175,978,N/A
33.7200,1035,N/A
33.7225,1088,N/A
33.7250,1113,N/A
33.7275,1145,N/A
33.7300,1192,N/A
33.7325,1254,N/A
33.7350,1283,N/A
33.7375,1260,N/A
33.7400,1172,N/A
33.7425,1072,N/A
33.7450,1030,N/A
33.7475,1057,N/A
33.7500,1104,N/A
33.7525,1125,N/A
33.7550,1209,N/A
33.7575,1312,N/A
33.7600,1412,N/A
33.7625,1450,N/A
33.7650,1393,N/A
33.7675,1312,N/A
33.7700,1240,N/A
33.7725,1178,N/A
33.7750,1152,N/A
33.7775,1129,N/A
33.7800,1120,N/A
33.7825,1137,N/A
33.7850,1140,N/A
33.7875,1152,N/A
33.7900,1211,N/A
33.7925,1296,N/A
33.7950,1312,N/A
33.7975,1419,N/A
33.8000,1472,N/A
33.8025,1504,N/A
33.8050,1466,N/A
33.8075,1421,N/A
33.8100,1352,N/A
33.8125,1314,N/A
33.8150,1320,N/A
33.8175,1332,N/A
33.8200,1376,N/A
33.8225,1416,N/A
33.8250,1417,N/A
33.8275,1412,N/A
33.8300,1368,N/A
33.8325,1384,N/A
33.8350,1417,N/A
33.8375,1480,N/A
33.8400,1510,N/A
33.8425,1456,N/A
33.8450,1356,N/A
33.8475,1296,N/A
33.8500,1312,N/A
33.8525,1304,N/A
33.8550,1244,N/A
33.8575,1160,N/A
33.8600,1108,N/A
33.8625,1120,N/A
33.8650,1178,N/A
33.8675,1203,N/A
33.8700,1241,N/A
33.8725,1317,N/A
33.8750,1416,N/A
33.8775,1456,N/A
33.8800,1462,N/A
33.8825,1408,N/A
33.8850,1328,N/A
33.8875,1289,N/A
33.8900,1312,N/A
33.8925,1355,N/A
33.8950,1360,N/A
33.8975,1362,N/A
33.9000,1416,N/A
33.9025,1456,N/A
33.9050,1448,N/A
33.9075,1410,N/A
33.9100,1376,N/A
33.9125,1362,N/A
33.9150,1305,N/A
33.9175,1296,N/A
33.9200,1296,N/A
33.9225,1306,N/A
33.9250,1328,N/A
33.9275,1388,N/A
33.9300,1420,N/A
33.9325,1392,N/A
33.9350,1292,N/A
33.9375,1203,N/A
33.9400,1188,N/A
33.9425,1224,N/A
33.9450,1296,N/A
33.9475,1420,N/A
33.9500,1483,N/A
33.9525,1476,N/A
33.9550,1424,N/A
33.9575,1366,N/A
33.9600,1355,N/A
33.9625,1376,N/A
33.9650,1385,N/A
33.9675,1397,N/A
33.9700,1408,N/A
33.9725,1380,N/A
33.9750,1360,N/A
33.9775,1345,N/A
33.9800,1354,N/A
33.9825,1392,N/A
33.9850,1451,N/A
33.9875,1520,N/A
33.9900,1600,N/A
33.9925,1632,N/A
33.9950,1605,N/A
33.9975,1508,N/A
34.0000,1397,N/A
34.0025,1328,N/A
34.0050,1292,N/A
34.0075,1275,N/A
34.0100,1270,N/A
34.0125,1313,N/A
34.0150,1408,N/A
34.0175,1490,N/A
34.0200,1508,N/A
34.0225,1448,N/A
34.0250,1352,N/A
34.0275,1299,N/A
34.0300,1305,N/A
34.0325,1354,N/A
34.0350,1440,N/A
34.0375,1516,N/A
34.0400,1587,N/A
34.0425,1632,N/A
34.0450,1576,N/A
34.0475,1452,N/A
34.0500,1334,N/A
34.0525,1257,N/A
34.0550,1225,N/A
34.0575,1252,N/A
34.0600,1312,N/A
34.0625,1364,N/A
34.0650,1344,N/A
34.0675,1340,N/A
34.0700,1344,N/A
34.0725,1398,N/A
34.0750,1472,N/A
34.0775,1522,N/A
34.0800,1520,N/A
34.0825,1467,N/A
34.0850,1397,N/A
34.0875,1356,N/A
34.0900,1365,N/A
34.0925,1396,N/A
34.0950,1444,N/A
34.0975,1477,N/A
34.1000,1504,N/A
34.1025,1513,N/A
34.1050,1509,N/A
34.1075,1482,N/A
34.1100,1460,N/A
34.1125,1464,N/A
34.1150,1473,N/A
34.1175,1493,N/A
34.1200,1496,N/A
34.1225,1540,N/A
34.1250,1636,N/A
34.1275,1733,N/A
34.1300,1776,N/A
34.1325,1701,N/A
34.1350,1504,N/A
34.1375,1306,N/A
34.1400,1212,N/A
34.1425,1229,N/A
34.1450,1320,N/A
34.1475,1392,N/A
34.1500,1412,N/A
34.1525,1400,N/A
34.1550,1377,N/A
34.1575,1352,N/A
34.1600,1361,N/A
34.1625,1397,N/A
34.1650,1418,N/A
34.1675,1432,N/A
34.1700,1472,N/A
34.1725,1504,N/A
34.1750,1556,N/A
34.1775,1580,N/A
34.1800,1588,N/A
34.1825,1595,N/A
34.1850,1624,N/A
34.1875,1636,N/A
34.1900,1649,N/A
34.1925,1668,N/A
34.1950,1673,N/A
34.1975,1689,N/A
34.2000,1696,N/A
34.2025,1665,N/A
34.2050,1602,N/A
34.2075,1544,N/A
34.2100,1504,N/A
34.2125,1464,N/A
34.2150,1464,N/A
34.2175,1522,N/A
34.2200,1536,N/A
34.2225,1549,N/A
34.2250,1536,N/A
34.2275,1552,N/A
34.2300,1600,N/A
34.2325,1648,N/A
34.2350,1624,N/A
34.2375,1594,N/A
34.2400,1611,N/A
34.2425,1648,N/A
34.2450,1668,N/A
34.2475,1664,N/A
34.2500,1632,N/A
34.2525,1560,N/A
34.2550,1446,N/A
34.2575,1352,N/A
34.2600,1316,N/A
34.2625,1344,N/A
34.2650,1361,N/A
34.2675,1453,N/A
34.2700,1522,N/A
34.2725,1522,N/A
34.2750,1472,N/A
34.2775,1408,N/A
34.2800,1353,N/A
34.2825,1409,N/A
34.2850,1344,N/A
34.2875,1332,N/A
34.2900,1304,N/A
34.2925,1290,N/A
34.2950,1292,N/A
34.2975,1256,N/A
34.3000,1202,N/A
34.3025,1171,N/A
34.3050,1152,N/A
34.3075,1184,N/A
34.3100,1292,N/A
34.3125,1368,N/A
34.3150,1376,N/A
34.3175,1297,N/A
34.3200,1196,N/A
34.3225,1130,N/A
34.3250,1152,N/A
34.3275,1220,N/A
34.3300,1266,N/A
34.3325,1244,N/A
34.3350,1200,N/A
34.3375,1147,N/A
34.3400,1114,N/A
34.3425,1099,N/A
34.3450,1076,N/A
34.3475,1076,N/A
34.3500,1090,N/A
34.3525,1104,N/A
34.3550,1109,N/A
34.3575,1116,N/A
34.3600,1109,N/A
34.3625,1088,N/A
34.3650,1046,N/A
34.3675,1018,N/A
34.3700,1005,N/A
34.3725,1036,N/A
34.3750,1088,N/A
34.3775,1112,N/A
34.3800,1124,N/A
34.3825,1106,N/A
34.3850,1041,N/A
34.3875,904,N/A
34.3900,845,N/A
34.3925,821,N/A
34.3950,864,N/A
34.3975,928,N/A
34.4000,1001,N/A
34.4025,1056,N/A
34.4050,1075,N/A
34.4075,1049,N/A
34.4100,978,N/A
34.4125,925,N/A
34.4150,928,N/A
34.4175,973,N/A
34.4200,1048,N/A
34.4225,1171,N/A
34.4250,1265,N/A
34.4275,1249,N/A
34.4300,1220,N/A
34.4325,1108,N/A
34.4350,1001,N/A
34.4375,928,N/A
34.4400,840,N/A
34.4425,841,N/A
34.4450,849,N/A
34.4475,897,N/A
34.4500,970,N/A
34.4525,1100,N/A
34.4550,1220,N/A
34.4575,1297,N/A
34.4600,1265,N/A
34.4625,1104,N/A
34.4650,948,N/A
34.4675,824,N/A
34.4700,776,N/A
34.4725,776,N/A
34.4750,822,N/A
34.4775,888,N/A
34.4800,992,N/A
34.4825,1065,N/A
34.4850,1104,N/A
34.4875,1065,N/A
34.4900,981,N/A
34.4925,922,N/A
34.4950,907,N/A
34.4975,928,N/A
34.5000,944,N/A
34.5025,952,N/A
34.5050,962,N/A
34.5075,983,N/A
34.5100,1016,N/A
34.5125,1044,N/A
34.5150,1045,N/A
34.5175,1020,N/A
34.5200,984,N/A
34.5225,961,N/A
34.5250,980,N/A
34.5275,1002,N/A
34.5300,1058,N/A
34.5325,1077,N/A
34.5350,1078,N/A
34.5375,1027,N/A
34.5400,1024,N/A
34.5425,1048,N/A
34.5450,1113,N/A
34.5475,1192,N/A
34.5500,1200,N/A
34.5525,1160,N/A
34.5550,1113,N/A
34.5575,1066,N/A
34.5600,1041,N/A
34.5625,1046,N/A
34.5650,1057,N/A
34.5675,1080,N/A
34.5700,1128,N/A
34.5725,1175,N/A
34.5750,1173,N/A
34.5775,1157,N/A
34.5800,1129,N/A
34.5825,1096,N/A
34.5850,1048,N/A
34.5875,1029,N/A
34.5900,1080,N/A
34.5925,1058,N/A
34.5950,1124,N/A
34.5975,1172,N/A
34.6000,1160,N/A
34.6025,1104,N/A
34.6050,1088,N/A
34.6075,1088,N/A
34.6100,1120,N/A
34.6125,1132,N/A
34.6150,1171,N/A
34.6175,1217,N/A
34.6200,1236,N/A
34.6225,1240,N/A
34.6250,1228,N/A
34.6275,1233,N/A
34.6300,1242,N/A
34.6325,1240,N/A
34.6350,1248,N/A
34.6375,1261,N/A
34.6400,1224,N/A
34.6425,1160,N/A
34.6450,1067,N/A
34.6475,1016,N/A
34.6500,962,N/A
34.6525,940,N/A
34.6550,947,N/A
34.6575,985,N/A
34.6600,1081,N/A
34.6625,1136,N/A
34.6650,1184,N/A
34.6675,1232,N/A
34.6700,1289,N/A
34.6725,1339,N/A
34.6750,1368,N/A
34.6775,1393,N/A
34.6800,1424,N/A
34.6825,1410,N/A
34.6850,1322,N/A
34.6875,1220,N/A
34.6900,1152,N/A
34.6925,1121,N/A
34.6950,1141,N/A
34.6975,1154,N/A
34.7000,1194,N/A
34.7025,1224,N/A
34.7050,1260,N/A
34.7075,1283,N/A
34.7100,1237,N/A
34.7125,1158,N/A
34.7150,1089,N/A
34.7175,1049,N/A
34.7200,1019,N/A
34.7225,1026,N/A
34.7250,1064,N/A
34.7275,1144,N/A
34.7300,1232,N/A
34.7325,1312,N/A
34.7350,1331,N/A
34.7375,1353,N/A
34.7400,1304,N/A
34.7425,1272,N/A
34.7450,1280,N/A
34.7475,1328,N/A
34.7500,1377,N/A
34.7525,1356,N/A
34.7550,1296,N/A
34.7575,1235,N/A
34.7600,1189,N/A
34.7625,1174,N/A
34.7650,1184,N/A
34.7675,1195,N/A
34.7700,1206,N/A
34.7725,1224,N/A
34.7750,1236,N/A
34.7775,1252,N/A
34.7800,1292,N/A
34.7825,1346,N/A
34.7850,1368,N/A
34.7875,1318,N/A
34.7900,1228,N/A
34.7925,1161,N/A
34.7950,1124,N/A
34.7975,1114,N/A
34.8000,1106,N/A
34.8025,1114,N/A
34.8050,1160,N/A
34.8075,1202,N/A
34.8100,1269,N/A
34.8125,1352,N/A
34.8150,1392,N/A
34.8175,1380,N/A
34.8200,1338,N/A
34.8225,1256,N/A
34.8250,1211,N/A
34.8275,1210,N/A
34.8300,1244,N/A
34.8325,1289,N/A
34.8350,1322,N/A
34.8375,1320,N/A
34.8400,1243,N/A
34.8425,1184,N/A
34.8450,1120,N/A
34.8475,1112,N/A
34.8500,1176,N/A
34.8525,1268,N/A
34.8550,1304,N/A
34.8575,1289,N/A
34.8600,1261,N/A
34.8625,1224,N/A
34.8650,1218,N/A
34.8675,1248,N/A
34.8700,1270,N/A
34.8725,1285,N/A
34.8750,1324,N/A
34.8775,1360,N/A
34.8800,1388,N/A
34.8825,1376,N/A
34.8850,1328,N/A
34.8875,1282,N/A
34.8900,1245,N/A
34.8925,1209,N/A
34.8950,1185,N/A
34.8975,1210,N/A
34.9000,1164,N/A
34.9025,1211,N/A
34.9050,1312,N/A
34.9075,1401,N/A
34.9100,1432,N/A
34.9125,1401,N/A
34.9150,1384,N/A
34.9175,1388,N/A
34.9200,1348,N/A
34.9225,1281,N/A
34.9250,1201,N/A
34.9275,1141,N/A
34.9300,1106,N/A
34.9325,1088,N/A
34.9350,1130,N/A
34.9375,1184,N/A
34.9400,1218,N/A
34.9425,1200,N/A
34.9450,1144,N/A
34.9475,1098,N/A
34.9500,1088,N/A
34.9525,1120,N/A
34.9550,1200,N/A
34.9575,1280,N/A
34.9600,1344,N/A
34.9625,1378,N/A
34.9650,1365,N/A
34.9675,1312,N/A
34.9700,1257,N/A
34.9725,1220,N/A
34.9750,1216,N/A
34.9775,1232,N/A
34.9800,1241,N/A
34.9825,1248,N/A
34.9850,1272,N/A
34.9875,1273,N/A
34.9900,1238,N/A
34.9925,1210,N/A
34.9950,1234,N/A
34.9975,1268,N/A
35.0000,1296,N/A
35.0025,1329,N/A
35.0050,1355,N/A
35.0075,1369,N/A
35.0100,1312,N/A
35.0125,1289,N/A
35.0150,1260,N/A
35.0175,1226,N/A
35.0200,1208,N/A
35.0225,1173,N/A
35.0250,1128,N/A
35.0275,1088,N/A
35.0300,1096,N/A
35.0325,1116,N/A
35.0350,1160,N/A
35.0375,1193,N/A
35.0400,1208,N/A
35.0425,1216,N/A
35.0450,1221,N/A
35.0475,1240,N/A
35.0500,1240,N/A
35.0525,1257,N/A
35.0550,1323,N/A
35.0575,1385,N/A
35.0600,1452,N/A
35.0625,1480,N/A
35.0650,1460,N/A
35.0675,1376,N/A
35.0700,1292,N/A
35.0725,1252,N/A
