Time (s),PPG_RED_RAW,PPG_IR_RAW,PPG_GREEN_RAW,ECG_RAW,T_AMBIENT,T_OBJECT,HR_GT
5.9300,231,197,97,2630,22.32,23.97,N/A
5.9325,229,196,89,793,22.32,23.97,N/A
5.9350,224,177,84,131,22.32,23.97,N/A
5.9375,223,193,95,43,22.32,23.97,N/A
5.9400,226,188,82,14,22.32,23.97,N/A
5.9425,221,191,90,823,22.32,23.97,N/A
5.9450,229,194,78,3680,22.32,23.97,N/A
5.9475,230,199,84,4095,22.32,23.97,N/A
5.9500,231,193,87,2773,22.32,23.97,N/A
5.9525,225,195,76,833,22.32,23.97,N/A
5.9550,240,198,85,128,22.32,23.97,N/A
5.9575,225,188,95,43,22.32,23.97,N/A
5.9600,229,179,86,12,22.32,23.97,N/A
5.9625,220,177,83,932,22.32,23.97,N/A
5.9650,222,184,86,3784,22.32,23.97,N/A
5.9675,218,182,79,4095,22.32,23.97,N/A
5.9700,234,195,80,2834,22.32,23.97,N/A
5.9725,237,201,81,878,22.32,23.97,N/A
5.9750,225,199,79,142,22.32,23.97,N/A
5.9775,227,196,78,49,22.32,23.97,N/A
5.9800,227,196,83,11,22.32,23.97,N/A
5.9825,222,193,72,1073,22.32,23.97,N/A
5.9850,224,169,94,3964,22.32,23.97,N/A
5.9875,223,178,85,4095,22.32,23.97,N/A
5.9900,222,185,80,2937,22.32,23.97,N/A
5.9925,220,186,91,957,22.32,23.97,N/A
5.9950,233,197,73,155,22.32,23.97,N/A
5.9975,231,193,79,50,22.32,23.97,N/A
6.0000,235,195,80,34,22.32,23.97,N/A
6.0025,233,202,79,1328,22.32,23.97,N/A
6.0050,231,196,71,4095,22.32,23.97,N/A
6.0075,239,192,76,4095,22.32,23.97,N/A
6.0100,229,195,82,3083,22.32,23.97,N/A
6.0125,226,186,100,1020,22.32,23.97,N/A
6.0150,223,181,92,162,22.32,23.97,N/A
6.0175,220,176,86,48,22.32,23.97,N/A
6.0200,226,181,83,37,22.32,23.97,N/A
6.0225,226,185,83,1259,22.32,23.97,N/A
6.0250,234,197,74,4060,22.32,23.97,N/A
6.0275,235,198,80,4095,22.32,23.97,N/A
6.0300,229,201,76,3162,22.32,23.97,N/A
6.0325,227,208,87,1030,22.32,23.97,N/A
6.0350,224,182,86,166,22.32,23.97,N/A
6.0375,229,184,83,53,22.32,23.97,N/A
6.0400,231,182,91,36,22.32,23.97,N/A
6.0425,215,179,85,1293,22.32,23.97,N/A
6.0450,229,191,77,4095,22.32,23.97,N/A
6.0475,221,203,78,4095,22.32,23.97,N/A
6.0500,226,188,85,2819,22.32,23.97,N/A
6.0525,224,193,83,893,22.32,23.97,N/A
6.0550,234,200,74,145,22.32,23.97,N/A
6.0575,230,198,79,25,22.32,23.97,N/A
6.0600,232,200,83,17,22.32,23.97,N/A
6.0625,226,182,85,1891,22.32,23.97,N/A
6.0650,218,176,82,3785,22.32,23.97,N/A
6.0675,225,184,104,4095,22.32,23.97,N/A
6.0700,236,184,94,2844,22.32,23.97,N/A
6.0725,220,199,79,461,22.32,23.97,N/A
6.0750,231,192,79,133,22.32,23.97,N/A
6.0775,229,198,76,29,22.32,23.97,N/A
6.0800,228,199,86,17,22.32,23.97,N/A
6.0825,229,197,84,1785,22.32,23.97,N/A
6.0850,237,202,93,3696,22.32,23.97,N/A
6.0875,231,194,84,4095,22.32,23.97,N/A
6.0900,226,179,91,2883,22.32,23.97,N/A
6.0925,223,195,82,484,22.32,23.97,N/A
6.0950,223,182,99,144,22.32,23.97,N/A
6.0975,230,202,80,32,22.32,23.97,N/A
6.1000,231,201,82,16,22.32,23.97,N/A
6.1025,228,193,83,1653,22.32,23.97,N/A
6.1050,219,198,72,3740,22.32,23.97,N/A
6.1075,229,193,79,4095,22.32,23.97,N/A
6.1100,240,195,76,2627,22.32,23.97,N/A
6.1125,234,189,91,423,22.32,23.97,N/A
6.1150,225,182,92,128,22.32,23.97,N/A
6.1175,228,182,89,30,22.32,23.97,N/A
6.1200,224,176,87,12,22.32,23.97,N/A
6.1225,222,190,85,1665,22.32,23.97,N/A
6.1250,223,195,80,3688,22.32,23.97,N/A
6.1275,231,194,90,4095,22.32,23.97,N/A
6.1300,228,195,79,2786,22.32,23.97,N/A
6.1325,238,201,78,452,22.32,23.97,N/A
6.1350,234,196,80,128,22.32,23.97,N/A
6.1375,231,194,85,32,22.32,23.97,N/A
6.1400,228,176,97,18,22.32,23.97,N/A
6.1425,225,183,95,1567,22.32,23.97,N/A
6.1450,226,184,84,3652,22.32,23.97,N/A
6.1475,223,186,97,4095,22.32,23.97,N/A
6.1500,224,177,100,2955,22.32,23.97,N/A
6.1525,221,176,85,496,22.32,23.97,N/A
6.1550,219,189,75,152,22.32,23.97,N/A
6.1575,216,193,76,29,22.32,23.97,N/A
6.1600,230,190,89,13,22.32,23.97,N/A
6.1625,229,197,78,1715,22.32,23.97,N/A
6.1650,233,198,86,3745,22.32,23.97,N/A
6.1675,230,182,92,4095,22.32,23.97,N/A
6.1700,224,172,84,3088,22.32,23.97,N/A
6.1725,229,181,92,533,22.32,23.97,N/A
6.1750,214,183,83,166,22.32,23.97,N/A
6.1775,227,201,83,32,22.32,23.97,N/A
6.1800,226,197,79,15,22.32,23.97,N/A
6.1825,231,204,81,1816,22.32,23.97,N/A
6.1850,217,204,76,3731,22.32,23.97,N/A
6.1875,225,190,95,4095,22.32,23.97,N/A
6.1900,230,198,82,1809,22.32,23.97,N/A
6.1925,234,197,75,518,22.32,23.97,N/A
6.1950,225,179,99,79,22.32,23.97,N/A
6.1975,216,170,91,22,22.32,23.97,N/A
6.2000,219,179,87,182,22.32,23.97,N/A
6.2025,221,192,72,1783,22.32,23.97,N/A
6.2050,222,198,95,4095,22.32,23.97,N/A
6.2075,230,193,78,4095,22.32,23.97,N/A
6.2100,234,196,86,1760,22.32,23.97,N/A
6.2125,233,196,84,512,22.32,23.97,N/A
6.2150,235,202,85,82,22.32,23.97,N/A
6.2175,229,201,91,37,22.32,23.97,N/A
6.2200,235,196,71,165,22.32,23.97,N/A
6.2225,223,179,97,1734,22.32,23.97,N/A
6.2250,227,181,103,4095,22.32,23.97,N/A
6.2275,218,188,86,4095,22.32,23.97,N/A
6.2300,225,202,79,1622,22.32,23.97,N/A
6.2325,219,179,78,470,22.32,23.97,N/A
6.2350,232,194,92,82,22.32,23.97,N/A
6.2375,238,199,88,32,22.32,23.97,N/A
6.2400,236,200,80,158,22.32,23.97,N/A
6.2425,237,205,88,1688,22.32,23.97,N/A
6.2450,228,179,97,4095,22.32,23.97,N/A
6.2475,226,190,96,4095,22.32,23.97,N/A
6.2500,235,190,92,1678,22.32,23.97,N/A
6.2525,223,189,90,477,22.32,23.97,N/A
6.2550,240,195,84,72,22.32,23.97,N/A
6.2575,224,199,91,26,22.32,23.97,N/A
6.2600,233,202,76,116,22.32,23.97,N/A
6.2625,235,193,85,1628,22.32,23.97,N/A
6.2650,230,198,82,4095,22.32,23.97,N/A
6.2675,231,200,81,4095,22.32,23.97,N/A
6.2700,234,197,71,1724,22.32,23.97,N/A
6.2725,222,183,90,500,22.32,23.97,N/A
6.2750,225,177,79,91,22.32,23.97,N/A
6.2775,225,184,90,30,22.32,23.97,N/A
6.2800,230,193,87,52,22.32,23.97,N/A
6.2825,227,183,74,1369,22.32,23.97,N/A
6.2850,221,190,79,4095,22.32,23.97,N/A
6.2875,223,195,76,4095,22.32,23.97,N/A
6.2900,225,195,91,1688,22.32,23.97,N/A
6.2925,216,202,78,488,22.32,23.97,N/A
6.2950,240,188,90,82,22.32,23.97,N/A
6.2975,233,195,83,29,22.32,23.97,N/A
6.3000,220,179,80,53,22.32,23.97,N/A
6.3025,230,183,105,1318,22.32,23.97,N/A
6.3050,225,195,91,4095,22.32,23.97,N/A
6.3075,228,194,83,4095,22.32,23.97,N/A
6.3100,230,198,76,1649,22.32,23.97,N/A
6.3125,215,201,79,471,22.32,23.97,N/A
6.3150,232,192,79,74,22.32,23.97,N/A
6.3175,227,205,78,10,22.32,23.97,N/A
6.3200,236,190,87,53,22.32,23.97,N/A
6.3225,229,191,85,2388,22.32,23.97,N/A
6.3250,228,169,88,4095,22.32,23.97,N/A
6.3275,215,193,91,4005,22.32,23.97,N/A
6.3300,225,188,89,1824,22.32,23.97,N/A
6.3325,224,196,90,284,22.32,23.97,N/A
6.3350,230,202,76,84,22.32,23.97,N/A
6.3375,229,201,86,17,22.32,23.97,N/A
6.3400,228,197,82,81,22.32,23.97,N/A
6.3425,236,208,76,2418,22.32,23.97,N/A
6.3450,224,196,90,4095,22.32,23.97,N/A
6.3475,234,200,78,4095,22.32,23.97,N/A
6.3500,214,193,98,2104,22.32,23.97,N/A
6.3525,226,182,99,326,22.32,23.97,N/A
6.3550,225,187,88,104,22.32,23.97,N/A
6.3575,236,198,96,27,22.32,23.97,N/A
6.3600,229,191,86,81,22.32,23.97,N/A
6.3625,227,195,87,2632,22.32,23.97,N/A
6.3650,240,204,78,4095,22.32,23.97,N/A
6.3675,223,192,83,4077,22.32,23.97,N/A
6.3700,224,198,74,1806,22.32,23.97,N/A
6.3725,232,193,81,282,22.32,23.97,N/A
6.3750,227,192,89,80,22.32,23.97,N/A
6.3775,222,183,87,14,22.32,23.97,N/A
6.3800,223,179,87,104,22.32,23.97,N/A
6.3825,225,197,85,3552,22.32,23.97,N/A
6.3850,210,188,81,4095,22.32,23.97,N/A
6.3875,217,214,78,3281,22.32,23.97,N/A
6.3900,253,191,80,1104,22.32,23.97,N/A
6.3925,238,185,48,176,22.32,23.97,N/A
6.3950,223,183,54,60,22.32,23.97,N/A
6.3975,225,174,84,17,22.32,23.97,N/A
6.4000,219,190,91,559,22.32,23.97,N/A
6.4025,207,208,89,2311,22.32,23.97,N/A
6.4050,238,198,62,4095,22.32,23.97,N/A
6.4075,252,192,57,4095,22.32,23.97,N/A
6.4100,237,190,69,1092,22.32,23.97,N/A
6.4125,219,198,82,320,22.32,23.97,N/A
6.4150,230,162,90,54,22.32,23.97,N/A
6.4175,230,154,68,23,22.32,23.97,N/A
6.4200,207,173,65,555,22.32,23.97,N/A
6.4225,236,208,76,2364,22.32,23.97,N/A
6.4250,264,200,83,4095,22.32,23.97,N/A
6.4275,227,200,97,4095,22.32,23.97,N/A
6.4300,225,188,90,1963,22.32,23.97,N/A
6.4325,223,183,82,304,22.32,23.97,N/A
6.4350,229,191,81,92,22.30,23.92,N/A
6.4375,228,199,75,14,22.30,23.92,N/A
6.4400,229,199,69,70,22.30,23.92,N/A
6.4425,226,202,81,2391,22.30,23.92,N/A
6.4450,233,195,67,4095,22.30,23.92,N/A
6.4475,232,191,80,4095,22.30,23.92,N/A
6.4500,231,202,81,1077,22.30,23.92,N/A
6.4525,227,201,89,311,22.30,23.92,N/A
6.4550,228,172,83,53,22.30,23.92,N/A
6.4575,223,189,86,19,22.30,23.92,N/A
6.4600,217,185,81,637,22.30,23.92,N/A
6.4625,225,199,82,2608,22.30,23.92,N/A
6.4650,233,193,83,4095,22.30,23.92,N/A
6.4675,238,197,76,4061,22.30,23.92,N/A
6.4700,234,197,91,992,22.30,23.92,N/A
6.4725,223,196,69,289,22.30,23.92,N/A
6.4750,233,201,78,53,22.30,23.92,N/A
6.4775,220,184,83,18,22.30,23.92,N/A
6.4800,229,193,81,514,22.30,23.92,N/A
6.4825,227,179,91,2268,22.30,23.92,N/A
6.4850,232,192,86,4095,22.30,23.92,N/A
6.4875,224,191,82,4095,22.30,23.92,N/A
6.4900,235,191,75,1108,22.30,23.92,N/A
6.4925,228,206,72,320,22.30,23.92,N/A
6.4950,234,198,83,56,22.30,23.92,N/A
6.4975,235,193,75,22,22.30,23.92,N/A
6.5000,238,197,84,410,22.30,23.92,N/A
6.5025,232,207,85,2159,22.30,23.92,N/A
6.5050,231,176,87,4095,22.30,23.92,N/A
6.5075,224,173,81,4095,22.30,23.92,N/A
6.5100,223,193,88,1072,22.30,23.92,N/A
6.5125,217,200,97,310,22.30,23.92,N/A
6.5150,233,196,78,55,22.30,23.92,N/A
6.5175,230,193,84,18,22.30,23.92,N/A
6.5200,230,204,84,488,22.30,23.92,N/A
6.5225,223,203,88,2381,22.30,23.92,N/A
6.5250,235,189,80,4095,22.30,23.92,N/A
6.5275,225,186,100,4095,22.30,23.92,N/A
6.5300,223,183,95,1437,22.30,23.92,N/A
6.5325,232,179,90,423,22.30,23.92,N/A
6.5350,225,193,86,68,22.30,23.92,N/A
6.5375,227,183,84,24,22.30,23.92,N/A
6.5400,229,205,83,676,22.30,23.92,N/A
6.5425,226,194,84,2520,22.30,23.92,N/A
6.5450,234,187,86,4095,22.30,23.92,N/A
6.5475,231,191,85,4016,22.30,23.92,N/A
6.5500,235,173,95,972,22.30,23.92,N/A
6.5525,223,178,81,282,22.30,23.92,N/A
6.5550,225,183,96,44,22.30,23.92,N/A
6.5575,225,174,101,19,22.30,23.92,N/A
6.5600,222,177,93,151,22.30,23.92,N/A
6.5625,226,196,79,1711,22.30,23.92,N/A
6.5650,230,199,81,4095,22.30,23.92,N/A
6.5675,223,195,86,3771,22.30,23.92,N/A
6.5700,239,198,80,990,22.30,23.92,N/A
6.5725,230,204,90,283,22.30,23.92,N/A
6.5750,239,198,91,51,22.30,23.92,N/A
6.5775,230,195,73,14,22.30,23.92,N/A
6.5800,226,194,77,346,22.30,23.92,N/A
6.5825,224,178,99,3011,22.30,23.92,N/A
6.5850,224,182,93,4095,22.30,23.92,N/A
6.5875,227,186,87,3154,22.30,23.92,N/A
6.5900,219,193,63,1077,22.30,23.92,N/A
6.5925,217,199,83,176,22.30,23.92,N/A
6.5950,238,199,74,51,22.30,23.92,N/A
6.5975,230,196,86,22,22.30,23.92,N/A
6.6000,235,198,79,364,22.30,23.92,N/A
6.6025,239,200,79,3132,22.30,23.92,N/A
6.6050,229,194,85,4095,22.30,23.92,N/A
6.6075,231,197,81,3090,22.30,23.92,N/A
6.6100,233,175,89,1009,22.30,23.92,N/A
6.6125,224,179,85,165,22.30,23.92,N/A
6.6150,226,188,83,51,22.30,23.92,N/A
6.6175,221,193,73,8,22.30,23.92,N/A
6.6200,232,191,82,418,22.30,23.92,N/A
6.6225,228,199,80,3112,22.30,23.92,N/A
6.6250,229,194,85,4095,22.30,23.92,N/A
6.6275,233,194,84,3300,22.30,23.92,N/A
6.6300,234,191,85,1158,22.30,23.92,N/A
6.6325,227,183,92,182,22.30,23.92,N/A
6.6350,226,171,90,55,22.30,23.92,N/A
6.6375,217,183,87,16,22.30,23.92,N/A
6.6400,220,182,79,260,22.30,23.92,N/A
6.6425,236,199,75,2991,22.30,23.92,N/A
6.6450,230,197,75,4095,22.30,23.92,N/A
6.6475,227,200,78,3430,22.30,23.92,N/A
6.6500,229,190,81,1228,22.30,23.92,N/A
6.6525,229,198,82,191,22.30,23.92,N/A
6.6550,236,194,81,58,22.30,23.92,N/A
6.6575,230,197,79,13,22.30,23.92,N/A
6.6600,226,182,90,435,22.30,23.92,N/A
6.6625,228,172,86,3242,22.30,23.92,N/A
6.6650,228,181,91,4095,22.30,23.92,N/A
6.6675,219,185,81,3227,22.30,23.92,N/A
6.6700,226,192,89,1062,22.30,23.92,N/A
6.6725,228,193,80,168,22.30,23.92,N/A
6.6750,235,205,82,54,22.30,23.92,N/A
6.6775,239,192,77,13,22.30,23.92,N/A
6.6800,225,198,75,534,22.30,23.92,N/A
6.6825,212,186,84,3339,22.30,23.92,N/A
6.6850,229,186,102,4095,22.30,23.92,N/A
6.6875,223,171,98,3394,22.30,23.92,N/A
6.6900,215,185,88,1236,22.30,23.92,N/A
6.6925,231,191,85,192,22.30,23.92,N/A
6.6950,223,175,88,62,22.30,23.92,N/A
6.6975,223,193,83,18,22.30,23.92,N/A
6.7000,221,196,76,485,22.30,23.92,N/A
6.7025,219,201,84,3376,22.30,23.92,N/A
6.7050,233,193,85,4095,22.30,23.92,N/A
6.7075,231,194,76,3352,22.30,23.92,N/A
6.7100,226,178,83,628,22.30,23.92,N/A
6.7125,231,176,88,181,22.30,23.92,N/A
6.7150,229,179,90,33,22.30,23.92,N/A
6.7175,222,180,91,14,22.30,23.92,N/A
6.7200,224,197,77,1232,22.30,23.92,N/A
6.7225,225,198,83,3245,22.30,23.92,N/A
6.7250,233,199,78,4095,22.30,23.92,N/A
6.7275,229,191,81,3601,22.30,23.92,N/A
6.7300,224,185,95,701,22.30,23.92,N/A
6.7325,221,193,92,203,22.30,23.92,N/A
6.7350,230,173,88,43,22.30,23.92,N/A
6.7375,219,183,107,15,22.30,23.92,N/A
6.7400,224,168,90,1302,22.30,23.92,N/A
6.7425,216,186,95,3386,22.30,23.92,N/A
6.7450,216,194,76,4095,22.30,23.92,N/A
6.7475,222,194,93,3717,22.30,23.92,N/A
6.7500,232,194,78,746,22.30,23.92,N/A
6.7525,234,194,83,218,22.30,23.92,N/A
6.7550,234,205,80,40,22.30,23.92,N/A
6.7575,239,192,83,17,22.30,23.92,N/A
6.7600,230,195,70,1314,22.30,23.92,N/A
6.7625,225,172,105,3255,22.30,23.92,N/A
6.7650,223,187,87,4095,22.30,23.92,N/A
6.7675,218,185,85,3752,22.30,23.92,N/A
6.7700,221,193,79,749,22.30,23.92,N/A
6.7725,228,199,83,222,22.30,23.92,N/A
6.7750,226,196,75,37,22.30,23.92,N/A
6.7775,228,196,76,17,22.30,23.92,N/A
6.7800,235,190,79,1313,22.30,23.92,N/A
6.7825,236,198,73,3244,22.30,23.92,N/A
6.7850,232,194,80,4095,22.30,23.92,N/A
6.7875,226,192,101,3673,22.30,23.92,N/A
6.7900,217,188,94,721,22.30,23.92,N/A
6.7925,220,187,84,213,22.30,23.92,N/A
6.7950,224,183,92,42,22.30,23.92,N/A
6.7975,230,187,91,18,22.30,23.92,N/A
6.8000,226,193,73,1517,22.30,23.92,N/A
6.8025,220,196,77,3500,22.30,23.92,N/A
6.8050,232,197,78,4095,22.30,23.92,N/A
6.8075,231,200,87,3463,22.30,23.92,N/A
6.8100,224,193,78,672,22.30,23.92,N/A
6.8125,226,199,80,195,22.30,23.92,N/A
6.8150,227,173,94,35,22.30,23.92,N/A
6.8175,229,177,76,22,22.30,23.92,N/A
6.8200,221,192,88,1302,22.30,23.92,N/A
6.8225,227,198,104,3360,22.30,23.92,N/A
6.8250,228,194,81,4095,22.30,23.92,N/A
6.8275,231,198,78,3628,22.30,23.92,N/A
6.8300,232,192,79,702,22.30,23.92,N/A
6.8325,241,198,77,203,22.30,23.92,N/A
6.8350,236,199,85,39,22.30,23.92,N/A
6.8375,233,198,73,10,22.30,23.92,N/A
6.8400,218,195,74,1007,22.30,23.92,N/A
6.8425,229,180,89,3961,22.30,23.92,N/A
6.8450,222,172,86,4095,22.30,23.92,N/A
6.8475,231,191,80,2398,22.30,23.92,N/A
6.8500,221,186,86,702,22.30,23.92,N/A
6.8525,235,198,86,117,22.30,23.92,N/A
6.8550,217,190,89,39,22.30,23.92,N/A
6.8575,234,197,75,14,22.30,23.92,N/A
6.8600,224,195,75,880,22.30,23.92,N/A
6.8625,226,200,72,3664,22.30,23.92,N/A
6.8650,224,191,95,4095,22.30,23.92,N/A
6.8675,226,183,70,2312,22.30,23.92,N/A
6.8700,227,179,86,674,22.30,23.92,N/A
6.8725,218,185,80,118,22.30,23.92,N/A
6.8750,222,193,92,37,22.30,23.92,N/A
6.8775,232,204,90,12,22.30,23.92,N/A
6.8800,235,199,87,840,22.30,23.92,N/A
6.8825,235,195,76,3777,22.30,23.92,N/A
6.8850,230,204,87,4095,22.30,23.92,N/A
6.8875,233,203,76,2345,22.30,23.92,N/A
6.8900,235,194,79,680,22.30,23.92,N/A
6.8925,226,173,85,112,22.30,23.92,N/A
6.8950,223,185,90,37,22.30,23.92,N/A
6.8975,230,197,88,11,22.30,23.92,N/A
6.9000,226,199,102,1047,22.30,23.92,N/A
6.9025,236,195,79,3796,22.30,23.92,N/A
6.9050,239,190,81,4095,22.30,23.92,N/A
6.9075,235,200,80,2281,22.30,23.92,N/A
6.9100,230,203,82,663,22.30,23.92,N/A
6.9125,231,203,82,112,22.30,23.92,N/A
6.9150,226,174,103,39,22.30,23.92,N/A
6.9175,225,183,81,14,22.30,23.92,N/A
6.9200,223,181,99,1024,22.30,23.92,N/A
6.9225,230,185,91,3987,22.30,23.92,N/A
6.9250,225,184,84,4095,22.30,23.92,N/A
6.9275,239,195,87,2357,22.30,23.92,N/A
6.9300,219,198,75,678,22.30,23.92,N/A
6.9325,233,190,83,61,22.30,23.92,N/A
6.9350,229,170,98,21,22.30,23.92,N/A
6.9375,213,199,80,331,22.30,23.92,N/A
6.9400,204,211,73,2112,22.30,23.92,N/A
6.9425,260,185,71,4095,22.30,23.92,N/A
6.9450,250,186,63,4095,22.30,23.92,N/A
6.9475,227,189,57,1348,22.30,23.92,N/A
6.9500,225,162,66,392,22.30,23.92,N/A
6.9525,223,194,95,65,22.30,23.92,N/A
6.9550,216,208,105,26,22.30,23.92,N/A
6.9575,237,182,58,272,22.30,23.92,N/A
6.9600,253,186,69,1998,22.30,23.92,N/A
6.9625,217,187,83,4039,22.30,23.92,N/A
6.9650,224,182,91,4095,22.30,23.92,N/A
6.9675,220,171,88,2480,22.30,23.92,N/A
6.9700,224,172,67,396,22.30,23.92,N/A
6.9725,215,169,68,121,22.30,23.92,N/A
6.9750,223,185,90,28,22.30,23.92,N/A
6.9775,230,197,88,16,22.30,23.92,N/A
6.9800,216,182,86,2008,22.30,23.92,N/A
6.9825,224,181,97,3992,22.30,23.92,N/A
6.9850,228,188,89,4095,22.30,23.98,N/A
6.9875,227,200,83,2283,22.30,23.98,N/A
6.9900,235,191,72,349,22.30,23.98,N/A
6.9925,229,179,94,104,22.30,23.98,N/A
6.9950,222,180,80,24,22.30,23.98,N/A
6.9975,222,184,96,10,22.30,23.98,N/A
7.0000,223,187,97,1997,22.30,23.98,N/A
7.0025,225,192,79,3869,22.30,23.98,N/A
7.0050,224,191,76,4095,22.30,23.98,N/A
7.0075,228,202,92,2576,22.30,23.98,N/A
7.0100,232,199,86,417,22.30,23.98,N/A
7.0125,227,196,87,127,22.30,23.98,N/A
7.0150,237,193,78,27,22.30,23.98,N/A
7.0175,231,189,91,9,22.30,23.98,N/A
7.0200,231,175,85,1892,22.30,23.98,N/A
7.0225,233,184,90,3852,22.30,23.98,N/A
7.0250,231,194,84,4095,22.30,23.98,N/A
7.0275,231,202,88,2768,22.30,23.98,N/A
7.0300,233,200,86,451,22.30,23.98,N/A
7.0325,229,196,83,136,22.30,23.98,N/A
7.0350,237,194,82,29,22.30,23.98,N/A
7.0375,236,198,78,20,22.30,23.98,N/A
7.0400,238,198,82,1783,22.30,23.98,N/A
7.0425,234,184,103,3949,22.30,23.98,N/A
7.0450,217,194,91,4095,22.30,23.98,N/A
7.0475,225,184,84,2534,22.30,23.98,N/A
7.0500,214,187,95,398,22.30,23.98,N/A
7.0525,226,195,85,114,22.30,23.98,N/A
7.0550,231,198,84,18,22.30,23.98,N/A
7.0575,228,189,93,10,22.30,23.98,N/A
7.0600,233,200,86,1823,22.30,23.98,N/A
7.0625,230,191,87,3821,22.30,23.98,N/A
7.0650,236,200,78,4095,22.30,23.98,N/A
7.0675,237,193,80,2571,22.30,23.98,N/A
7.0700,223,191,95,417,22.30,23.98,N/A
7.0725,233,183,74,124,22.30,23.98,N/A
7.0750,223,176,85,25,22.30,23.98,N/A
7.0775,229,192,80,17,22.30,23.98,N/A
7.0800,233,187,93,1869,22.30,23.98,N/A
7.0825,234,185,78,3904,22.30,23.98,N/A
7.0850,226,200,86,4095,22.30,23.98,N/A
7.0875,232,202,87,2532,22.30,23.98,N/A
7.0900,232,201,82,408,22.30,23.98,N/A
7.0925,227,201,84,74,22.30,23.98,N/A
7.0950,233,198,85,26,22.30,23.98,N/A
7.0975,230,175,80,183,22.30,23.98,N/A
7.1000,230,193,96,1693,22.30,23.98,N/A
7.1025,224,186,80,4095,22.30,23.98,N/A
7.1050,223,197,84,4095,22.30,23.98,N/A
7.1075,230,195,87,1548,22.30,23.98,N/A
7.1100,238,198,71,451,22.30,23.98,N/A
7.1125,224,202,82,72,22.30,23.98,N/A
7.1150,233,192,78,20,22.30,23.98,N/A
7.1175,232,204,83,228,22.30,23.98,N/A
7.1200,243,179,82,1853,22.30,23.98,N/A
7.1225,230,167,92,4095,22.30,23.98,N/A
7.1250,220,184,78,4095,22.30,23.98,N/A
7.1275,225,187,89,1462,22.30,23.98,N/A
7.1300,234,185,92,424,22.30,23.98,N/A
7.1325,232,198,84,68,22.30,23.98,N/A
7.1350,235,201,88,26,22.30,23.98,N/A
7.1375,232,192,89,204,22.30,23.98,N/A
7.1400,228,195,77,1897,22.30,23.98,N/A
7.1425,233,188,80,4095,22.30,23.98,N/A
7.1450,233,199,92,4095,22.30,23.98,N/A
7.1475,221,176,75,1460,22.30,23.98,N/A
7.1500,221,172,93,420,22.30,23.98,N/A
7.1525,226,190,83,72,22.30,23.98,N/A
7.1550,220,186,80,30,22.30,23.98,N/A
7.1575,234,192,93,244,22.30,23.98,N/A
7.1600,227,205,77,1961,22.30,23.98,N/A
7.1625,233,200,86,4095,22.30,23.98,N/A
7.1650,229,192,89,4095,22.30,23.98,N/A
7.1675,236,198,78,1520,22.30,23.98,N/A
7.1700,220,185,96,434,22.30,23.98,N/A
7.1725,229,201,103,65,22.30,23.98,N/A
7.1750,222,180,91,19,22.30,23.98,N/A
7.1775,223,192,80,221,22.30,23.98,N/A
7.1800,233,190,94,1920,22.30,23.98,N/A
7.1825,235,196,84,4095,22.30,23.98,N/A
7.1850,238,200,84,4095,22.30,23.98,N/A
7.1875,233,189,96,1487,22.30,23.98,N/A
7.1900,237,199,82,431,22.30,23.98,N/A
7.1925,222,199,86,71,22.30,23.98,N/A
7.1950,235,192,87,26,22.30,23.98,N/A
7.1975,219,176,94,140,22.30,23.98,N/A
7.2000,219,170,85,1584,22.30,23.98,N/A
7.2025,224,177,93,4095,22.30,23.98,N/A
7.2050,222,176,88,4095,22.30,23.98,N/A
7.2075,233,187,102,1580,22.30,23.98,N/A
7.2100,227,184,81,456,22.30,23.98,N/A
7.2125,226,191,91,77,22.30,23.98,N/A
7.2150,225,185,82,27,22.30,23.98,N/A
7.2175,233,204,78,231,22.30,23.98,N/A
7.2200,230,196,87,2740,22.30,23.98,N/A
7.2225,237,202,71,4095,22.30,23.98,N/A
7.2250,231,171,90,3697,22.30,23.98,N/A
7.2275,225,166,92,1469,22.30,23.98,N/A
7.2300,229,195,88,233,22.30,23.98,N/A
7.2325,230,188,92,66,22.30,23.98,N/A
7.2350,227,200,96,9,22.30,23.98,N/A
7.2375,236,201,86,234,22.30,23.98,N/A
7.2400,230,204,87,2896,22.30,23.98,N/A
7.2425,234,197,77,4095,22.30,23.98,N/A
7.2450,231,202,86,3947,22.30,23.98,N/A
7.2475,232,202,87,1683,22.30,23.98,N/A
7.2500,229,200,80,264,22.30,23.98,N/A
7.2525,216,186,102,78,22.30,23.98,N/A
7.2550,226,191,80,25,22.30,23.98,N/A
7.2575,230,184,92,158,22.30,23.98,N/A
7.2600,226,195,95,2698,22.30,23.98,N/A
7.2625,241,198,79,4095,22.30,23.98,N/A
7.2650,237,192,72,4025,22.30,23.98,N/A
7.2675,231,199,86,1640,22.30,23.98,N/A
7.2700,233,193,79,263,22.30,23.98,N/A
7.2725,236,193,72,80,22.30,23.98,N/A
7.2750,220,179,98,22,22.30,23.98,N/A
7.2775,230,192,95,154,22.30,23.98,N/A
7.2800,234,186,79,2760,22.30,23.98,N/A
7.2825,230,186,76,4095,22.30,23.98,N/A
7.2850,225,198,81,3761,22.30,23.98,N/A
7.2875,236,194,85,1520,22.30,23.98,N/A
7.2900,230,196,81,244,22.30,23.98,N/A
7.2925,228,197,77,73,22.30,23.98,N/A
